Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-10-22T22:37:57.635Z","On-Demand","claude-4.5-sonnet-thinking","No","4965","5113","943092","1473","954643","0.33"
"2025-10-22T22:34:13.044Z","On-Demand","claude-4.5-sonnet-thinking","No","3756","4558","521819","639","530772","0.19"
"2025-10-22T22:32:55.399Z","On-Demand","claude-4.5-sonnet-thinking","No","1199","1790","128926","517","132432","0.05"
"2025-10-22T22:32:02.032Z","On-Demand","claude-4.5-sonnet-thinking","No","2964","3760","376964","747","384435","0.14"
"2025-10-22T22:31:05.287Z","On-Demand","claude-4.5-sonnet-thinking","No","2036","2479","247181","521","252217","0.09"
"2025-10-22T22:30:37.280Z","On-Demand","claude-4.5-sonnet-thinking","No","1049","1790","122874","523","126236","0.05"
"2025-10-22T22:28:25.543Z","On-Demand","claude-4.5-sonnet-thinking","No","2274","2960","721885","1110","728229","0.25"
"2025-10-22T22:27:07.264Z","On-Demand","claude-4.5-sonnet-thinking","No","2932","4354","706045","1244","714575","0.25"
"2025-10-22T22:24:19.150Z","On-Demand","claude-4.5-sonnet-thinking","No","1631","2371","346063","455","350520","0.12"
"2025-10-22T22:18:26.382Z","On-Demand","claude-4.5-sonnet-thinking","No","28652","28467","261890","906","319915","0.28"
"2025-10-22T22:17:25.056Z","On-Demand","claude-4.5-sonnet-thinking","No","75821","2390","96602","1523","176336","0.34"
"2025-10-22T22:13:02.722Z","On-Demand","claude-4.5-sonnet-thinking","No","72162","21172","1539627","8025","1640986","0.91"
"2025-10-22T22:04:45.403Z","Errored, Not Charged","claude-4.5-sonnet-thinking","No","219950","20816","2832781","7554","3081101","1.84"
"2025-10-22T21:58:20.789Z","On-Demand","claude-4.5-sonnet-thinking","No","22506","18637","2125628","6227","2172998","0.86"
"2025-10-22T21:51:51.354Z","On-Demand","claude-4.5-sonnet-thinking","No","12843","17811","1659987","5832","1696473","0.68"
"2025-10-22T21:48:50.201Z","On-Demand","claude-4.5-sonnet-thinking","No","11884","13350","1523864","4338","1553436","0.60"
"2025-10-22T21:44:58.991Z","On-Demand","claude-4.5-sonnet-thinking","No","110806","11684","822447","3332","948269","0.74"
"2025-10-22T21:22:44.278Z","On-Demand","claude-4.5-sonnet-thinking","No","102444","127965","9708644","26776","9965829","4.07"
"2025-10-22T21:20:00.851Z","On-Demand","claude-4.5-sonnet-thinking","No","9003","11660","1328209","5752","1354624","0.55"
"2025-10-22T21:17:16.899Z","On-Demand","claude-4.5-sonnet-thinking","No","26872","9517","1238868","4540","1279797","0.56"
"2025-10-22T21:12:33.306Z","On-Demand","claude-4.5-sonnet-thinking","No","5179","26679","797204","4367","833429","0.40"
"2025-10-22T21:07:39.274Z","On-Demand","claude-4.5-sonnet-thinking","No","32386","32300","691301","1806","757793","0.45"
"2025-10-22T21:02:26.937Z","On-Demand","claude-4.5-sonnet-thinking","No","19436","22269","2208178","8427","2258310","0.92"
"2025-10-22T20:59:33.648Z","On-Demand","claude-4.5-sonnet-thinking","No","71937","3000","173299","720","248956","0.34"
"2025-10-22T20:23:09.557Z","Included","auto","No","0","43401","1260056","6335","1309792","0.41"
"2025-10-22T20:08:54.887Z","Errored, Not Charged","auto","No","0","67513","748421","5160","821094","0.30"
"2025-10-22T20:03:06.891Z","Included","auto","No","0","8014","655692","445","664151","0.18"
"2025-10-22T20:02:16.543Z","Included","auto","No","0","4466","215351","166","219983","0.06"
"2025-10-22T20:01:20.162Z","Included","auto","No","0","28262","191664","248","220174","0.08"
"2025-10-22T19:52:29.237Z","Included","auto","No","0","102813","1475688","2353","1580854","0.51"
"2025-10-22T19:08:46.831Z","Included","auto","No","0","26624","1732401","2253","1761278","0.48"
"2025-10-22T19:05:10.192Z","Included","auto","No","0","91753","3504459","5334","3601546","1.02"
"2025-10-22T18:53:55.797Z","Included","auto","No","0","3809","70582","40","74431","0.02"
"2025-10-22T18:53:24.090Z","Included","auto","No","0","6984","67144","322","74450","0.03"
"2025-10-22T18:52:44.131Z","Included","auto","No","0","8097","488235","605","496937","0.14"
"2025-10-22T18:06:20.550Z","Errored, Not Charged","auto","No","0","303572","2584028","12352","2899952","1.10"
"2025-10-22T17:54:35.359Z","Included","auto","No","0","78353","1331689","1792","1411834","0.44"
"2025-10-22T17:47:27.465Z","Included","auto","No","0","22328","1567589","2559","1592476","0.44"
"2025-10-22T17:43:48.947Z","Included","auto","No","0","28749","912188","2163","943100","0.28"
"2025-10-22T17:32:47.071Z","Included","auto","No","0","126589","183207","265","310061","0.21"
"2025-10-22T17:27:27.959Z","Included","auto","No","0","102893","9342","1180","113415","0.14"
"2025-10-22T16:58:09.135Z","Included","auto","No","0","66931","67708","98","134737","0.10"
"2025-10-22T16:56:46.755Z","Included","auto","No","0","155254","69515","2763","227532","0.23"
"2025-10-22T16:03:26.979Z","Included","auto","No","0","49888","483836","1065","534789","0.19"
"2025-10-22T16:02:15.665Z","Included","auto","No","0","48343","61691","370","110404","0.08"
"2025-10-22T15:40:13.397Z","Included","auto","No","0","116451","790597","3449","910497","0.36"
"2025-10-22T15:24:34.128Z","Errored, Not Charged","auto","No","0","137727","2703230","3558","2844515","0.87"
"2025-10-22T15:19:14.215Z","Included","auto","No","0","39607","1573644","3346","1616597","0.46"
"2025-10-22T15:18:38.720Z","Included","auto","No","0","9517","199237","219","208973","0.06"
"2025-10-22T15:17:33.326Z","Included","auto","No","0","24151","183421","437","208009","0.08"
"2025-10-22T15:12:43.793Z","Included","auto","No","0","29317","377581","2405","409303","0.15"
"2025-10-22T15:08:50.225Z","Included","auto","No","0","16817","375588","2129","394534","0.13"
"2025-10-22T15:06:28.046Z","Included","auto","No","0","35025","66966","1998","103989","0.07"
"2025-10-22T15:00:29.929Z","Included","auto","No","0","70005","482323","3223","555551","0.23"
"2025-10-22T14:53:34.638Z","Included","auto","No","0","48351","59239","1633","109223","0.09"
"2025-10-22T14:49:40.793Z","Included","auto","No","0","56415","637994","4879","699288","0.26"
"2025-10-22T14:39:29.477Z","Included","auto","No","0","45021","611278","4684","660983","0.24"
"2025-10-22T14:39:19.143Z","Included","auto","No","0","0","0","0","0","0.00"
"2025-10-22T14:29:07.844Z","Errored, Not Charged","auto","No","0","77535","4648446","8321","4734302","1.31"
"2025-10-22T14:27:53.956Z","Included","auto","No","0","60092","443253","395","503740","0.19"
"2025-10-22T14:20:13.685Z","Included","auto","No","0","93210","596912","803","690925","0.27"
"2025-10-22T13:47:56.218Z","Included","auto","No","0","76308","1473643","2275","1552226","0.48"
"2025-10-22T13:47:04.444Z","Included","auto","No","0","9274","173422","266","182962","0.06"
"2025-10-22T13:46:01.577Z","Included","auto","No","0","7182","262097","385","269664","0.08"
"2025-10-22T13:44:52.701Z","Included","auto","No","0","43588","46593","390","90571","0.07"
"2025-10-22T13:38:27.844Z","Included","auto","No","0","156599","351264","1600","509463","0.29"
"2025-10-22T13:20:00.326Z","Included","auto","No","0","115005","428869","1655","545529","0.26"
"2025-10-22T13:02:47.884Z","Errored, Not Charged","auto","No","0","196179","5771390","12231","5979800","1.76"
"2025-10-22T12:43:23.321Z","Included","auto","No","0","110773","122686","125","233584","0.17"
"2025-10-22T12:29:40.332Z","Errored, Not Charged","auto","No","0","102082","1249110","1088","1352280","0.45"
"2025-10-22T12:19:30.205Z","Included","auto","No","0","82915","1463999","2238","1549152","0.48"
"2025-10-22T12:14:47.149Z","Errored, Not Charged","auto","No","0","90105","616382","830","707317","0.27"
"2025-10-22T12:10:35.329Z","Errored, Not Charged","auto","No","0","92512","587752","790","681054","0.27"
"2025-10-22T11:59:08.436Z","Included","auto","No","0","77517","324302","378","402197","0.18"
"2025-10-22T11:45:40.655Z","Included","auto","No","0","77603","720376","937","798916","0.28"
"2025-10-22T11:39:25.603Z","Included","auto","No","0","143371","3556710","4989","3705070","1.10"
"2025-10-22T11:30:54.016Z","Included","auto","No","0","120405","1377821","2308","1500534","0.51"
"2025-10-22T11:24:37.391Z","Errored, Not Charged","auto","No","0","107491","533846","1450","642787","0.28"
"2025-10-22T11:22:10.529Z","Errored, Not Charged","auto","No","0","92144","8361","385","100890","0.12"
"2025-10-22T11:14:45.994Z","Errored, Not Charged","auto","No","0","172962","1617712","5389","1796063","0.65"
"2025-10-22T11:01:38.163Z","Errored, Not Charged","auto","No","0","131203","2597438","4932","2733573","0.84"
"2025-10-22T10:59:56.788Z","Included","auto","No","0","802","1217","18","2037","0.001"
"2025-10-22T10:48:13.237Z","Included","auto","No","0","201131","2721983","8991","2932105","0.99"
"2025-10-22T10:40:36.305Z","Included","auto","No","0","174204","928980","25316","1128500","0.60"
"2025-10-22T10:31:38.436Z","Included","auto","No","0","101341","433660","632","535633","0.24"
"2025-10-22T10:19:35.029Z","Errored, Not Charged","auto","No","0","92986","1581859","2680","1677525","0.53"
"2025-10-22T10:09:20.700Z","Included","auto","No","0","97638","5266348","7843","5371829","1.49"
"2025-10-22T10:00:39.794Z","Included","auto","No","0","298020","3139702","24028","3461750","1.30"
"2025-10-22T09:40:40.333Z","Included","auto","No","0","57668","1363901","4612","1426181","0.44"
"2025-10-22T09:40:12.289Z","Included","auto","No","0","64508","39813","537","104858","0.09"
"2025-10-22T09:25:06.453Z","Included","auto","No","0","481415","1111928","42629","1635972","1.14"
"2025-10-22T09:24:50.647Z","Included","auto","No","0","0","0","0","0","0.00"
"2025-10-22T09:13:45.110Z","Included","auto","No","0","172293","736317","5650","914260","0.43"
"2025-10-22T09:13:26.451Z","Included","auto","No","0","85705","8532","279","94516","0.11"
"2025-10-22T08:50:35.173Z","Included","auto","No","0","182493","560543","15153","758189","0.46"
"2025-10-22T08:42:47.369Z","Errored, Not Charged","auto","No","0","112777","9073","620","122470","0.15"
"2025-10-22T08:34:50.577Z","Included","auto","No","0","202772","3427631","9851","3640254","1.17"
"2025-10-22T08:24:10.165Z","Errored, Not Charged","auto","No","0","224691","140531","28380","393602","0.49"
"2025-10-22T08:20:29.507Z","Included","auto","No","0","95615","1584130","9901","1689646","0.57"
"2025-10-22T08:15:44.211Z","Errored, Not Charged","auto","No","0","104798","9081","513","114392","0.14"
"2025-10-22T08:10:58.500Z","Included","auto","No","0","54124","2026069","3158","2083351","0.59"
"2025-10-22T08:05:42.983Z","Included","auto","No","0","59270","614249","1516","675035","0.24"
"2025-10-22T08:02:10.295Z","Included","auto","No","0","179694","1792511","15696","1987901","0.77"
"2025-10-22T07:55:02.956Z","Included","auto","No","0","77111","666391","5188","748690","0.29"
"2025-10-22T07:49:39.274Z","Included","auto","No","0","101809","663334","1431","766574","0.30"
"2025-10-22T07:44:36.157Z","Included","auto","No","0","74108","490642","2160","566910","0.23"
"2025-10-22T07:38:45.409Z","Included","auto","No","0","193774","1824857","17998","2036629","0.81"
"2025-10-22T07:35:15.113Z","Included","auto","No","0","121876","1372075","2085","1496036","0.51"
"2025-10-22T07:31:03.419Z","Included","auto","No","0","144458","16550","822","161830","0.19"
"2025-10-22T06:14:30.025Z","Errored, Not Charged","auto","No","0","472570","827494","50911","1350975","1.10"
"2025-10-22T06:06:05.260Z","Errored, Not Charged","auto","No","0","243461","2300797","6085","2550343","0.92"
"2025-10-22T06:02:07.513Z","Included","auto","No","0","243817","959167","3224","1206208","0.56"
"2025-10-22T05:57:42.504Z","Errored, Not Charged","auto","No","0","395001","536221","1089","932311","0.63"
"2025-10-22T05:51:51.592Z","Errored, Not Charged","auto","No","0","320763","824368","1162","1146293","0.61"
"2025-10-22T05:47:56.897Z","Errored, Not Charged","auto","No","0","310097","1132018","2203","1444318","0.68"
"2025-10-22T05:43:26.124Z","Errored, Not Charged","auto","No","0","313412","1018752","3393","1335557","0.67"
"2025-10-22T05:38:26.090Z","Errored, Not Charged","auto","No","0","323345","827340","2414","1153099","0.63"
"2025-10-22T05:32:55.489Z","Errored, Not Charged","auto","No","0","304615","1390866","1971","1697452","0.74"
"2025-10-22T05:28:32.617Z","Included","auto","No","0","378852","777357","25618","1181827","0.82"
"2025-10-22T05:24:44.351Z","Included","auto","No","0","374134","642869","24965","1041968","0.78"
"2025-10-22T05:20:12.168Z","Included","auto","No","0","330736","679170","24184","1034090","0.73"
"2025-10-22T05:18:09.940Z","Included","auto","No","0","80722","874314","2497","957533","0.33"
